,e10.soil.depth,e12.rock.cover,t01alt,awc15,bio01,bio05,bio06,gdd,nfd,rh410,t14stot,species
4121,36.0,1.0,438.6308782,13.04875879,120.1853451,273.3534907,-17.38310259,2762.901513,76.49717157,5676.886235,5326875.034,PS
4122,40.0,1.0,421.3165838,13.32252253,120.623725,273.8124133,-16.96486651,2774.883747,75.79872451,5682.109703,5374683.218,PS
4123,27.0,1.0,400.1471374,13.8675886,121.3143938,274.5460969,-16.31781557,2793.610166,74.72754217,5690.198825,5155399.938,PS
4124,28.0,1.0,411.0369131,13.64073627,121.0013823,274.2141813,-16.61173778,2785.116322,75.2146482,5686.524439,5229001.256,PS
4125,30.0,2.0,384.2614741,13.94425865,121.3653898,274.5896381,-16.25839286,2795.159197,74.61955606,5690.929776,5344796.175,PS
4126,33.0,2.0,718.3033247,12.90846414,108.5106011,260.971923,-28.30944726,2446.753632,93.44120469,5596.386694,5209356.298,PS
4127,36.0,1.0,716.6783212,12.91354889,108.5604497,261.0261533,-28.26545843,2448.087359,93.32823967,5596.357094,5288019.617,PS
4128,23.0,1.0,713.9187921,13.10943318,108.4772092,260.9426786,-28.34762344,2445.938112,93.45880153,5595.855775,4940882.274,PS
4129,26.0,1.0,710.0089878,13.23809462,108.4304102,260.8962761,-28.39448639,2444.736104,93.52776233,5595.532187,4663723.931,PS
4130,33.0,1.0,709.6615152,13.12314436,108.5694119,261.0442894,-28.26707193,2448.440145,93.27268813,5595.924831,4796039.616,PS
4131,17.0,2.0,710.7395516,12.87406682,108.5859787,261.0609134,-28.25200551,2448.860263,93.21027658,5595.781748,5042100.417,PS
4132,18.0,2.0,709.8958043,12.56626163,108.6983742,261.178449,-28.14714812,2451.819486,92.99353334,5596.078173,5318626.081,PS
4133,25.0,3.0,708.051705,12.52630837,108.8480912,261.3399792,-28.01076578,2455.851329,92.76293586,5596.729836,5040705.608,PS
4134,24.0,2.0,707.0292321,12.31633816,108.7656048,261.2512276,-28.08763089,2453.626807,92.84693595,5596.08546,5284026.745,PS
4135,25.0,1.0,704.6875751,12.12674495,109.0155496,261.517624,-27.8568311,2460.304278,92.45773428,5597.210604,5143315.697,PS
4136,17.0,1.0,700.3260031,11.81950315,109.195008,261.7084531,-27.69153326,2465.088057,92.15757456,5597.882148,5137651.16,PS
4137,29.0,2.0,706.1720382,12.91376736,108.8589757,261.3527103,-27.99972604,2456.169879,92.80332724,5597.140153,4692016.857,PS
4138,13.0,4.0,713.528852,13.00642238,108.556728,261.0268398,-28.2747218,2448.04407,93.29693501,5595.985633,5150749.362,PS
4139,28.0,1.0,717.8885764,12.95065488,108.4555486,260.9136906,-28.36006813,2445.29891,93.55236027,5596.290379,5028935.419,PS
4140,43.0,1.0,715.9783497,12.98234843,108.38624,260.8391602,-28.42237922,2443.456244,93.70182361,5596.261081,4826281.004,PS
4141,46.0,1.0,713.4418875,13.01293701,108.3371748,260.7865297,-28.466678,2442.153908,93.80640515,5596.229222,4724133.004,PS
4142,33.0,1.0,714.8858767,12.96061791,108.3612304,260.8088699,-28.44106623,2442.764185,93.78139382,5596.501381,4902326.94,PS
4143,29.0,1.0,715.2881899,12.91232282,108.3898464,260.83509,-28.41030353,2443.490061,93.75372908,5596.847827,5074441.057,PS
4144,23.0,1.0,715.4113661,12.82097025,108.4687305,260.9127302,-28.33143447,2445.532216,93.63736041,5597.409018,5317488.706,PS
4145,32.0,3.0,717.953111,12.76499534,108.5031266,260.9497635,-28.3003242,2446.440642,93.56422898,5597.428491,5331786.887,PS
4146,27.0,1.0,718.3095615,12.58508838,108.6228571,261.0727559,-28.18583983,2449.566967,93.351853,5597.918549,5518709.635,PS
4147,27.0,1.0,720.3727997,12.80614129,108.489148,260.9421892,-28.32100766,2446.122601,93.53937919,5596.879495,5229846.347,PS
4148,29.0,1.0,719.3937907,12.78577217,108.5453753,261.004476,-28.27242302,2447.63009,93.40478777,5596.77113,5309087.96,PS
4149,32.0,1.0,716.8693757,12.58274715,108.6540877,261.1148143,-28.16682451,2450.453849,93.22294789,5597.320205,5461882.202,PS
4150,29.0,2.0,716.3927943,12.74476769,108.6181281,261.0828031,-28.20706872,2449.563708,93.24749086,5596.79679,5442233.362,PS
4151,37.0,1.0,430.6959854,16.17637414,132.6532183,274.0314952,13.45877379,3044.833184,0.0,5774.104062,5008366.625,QP
4152,28.0,1.0,429.4001377,16.27668203,132.4800328,273.8391319,13.30673257,3039.200722,0.0,5771.082616,5007883.686,QP
4153,23.0,2.0,424.1676492,16.20719793,132.5079184,273.8652909,13.33772713,3039.986041,0.0,5771.473806,5047841.704,QP
4154,18.0,2.0,426.1363859,16.1540938,132.2698506,273.6034574,13.12479471,3032.320653,0.0,5767.383062,5051255.803,QP
4155,10.0,2.0,428.4433177,16.35271619,132.0093557,273.3228184,12.88394866,3024.079086,0.0,5763.020964,5375982.15,QP
4156,22.0,2.0,429.710507,16.57468126,131.8842011,273.1938516,12.76110821,3020.245006,0.0,5761.019492,5450754.42,QP
4157,25.0,1.0,437.0147779,16.45923974,132.1434203,273.4785117,12.9935419,3028.580619,0.0,5765.465241,5323095.601,QP
4158,11.0,1.0,438.032467,16.35951907,132.3302009,273.6823967,13.16237678,3034.564378,0.0,5768.652573,5161681.721,QP
4159,19.0,1.0,442.4143076,16.38276818,132.3144984,273.6703679,13.14169454,3034.178524,0.0,5768.474299,5227761.686,QP
4160,13.0,1.0,444.180389,16.50404588,132.1745127,273.5246272,13.00659841,3029.844522,0.0,5766.198475,5460913.144,QP
4161,21.0,1.0,434.0753906,16.72745718,131.7776722,273.0900966,12.64984111,3017.093535,0.0,5759.39636,5436931.767,QP
4162,13.0,1.0,432.7094911,16.83801117,131.5159762,272.803899,12.41382837,3008.701405,0.0,5754.925029,5134402.662,QP
4163,21.0,2.0,427.628346,16.74783035,131.541968,272.8234894,12.44738513,3009.362988,0.0,5755.243737,5101663.963,QP
4164,20.0,2.0,424.4006723,16.55781438,131.4896575,272.7580746,12.40962347,3007.525268,0.0,5754.232994,5038113.749,QP
4165,33.0,1.0,428.6050022,16.43094307,131.3142466,272.5614127,12.2563972,3001.821764,0.0,5751.182461,4915903.922,QP
4166,23.0,1.0,435.3648357,16.5846726,131.1767651,272.4158858,12.12634719,2997.521812,0.0,5748.916374,4775444.59,QP
4167,17.0,1.0,430.2726436,16.24144292,131.2653841,272.5015298,12.21956461,3000.13346,0.0,5750.260048,4994073.786,QP
4168,20.0,1.0,433.9562685,16.06254684,131.1633785,272.3832464,12.13477531,2996.745276,0.0,5748.435118,5151910.002,QP
4169,29.0,1.0,436.5170191,15.83023533,131.1834296,272.3983201,12.16108174,2997.244445,0.0,5748.670331,5280049.402,QP
4170,21.0,2.0,436.9425083,15.6411806,131.4548142,272.6936112,12.40980717,3005.85517,0.0,5753.225093,5289661.033,QP
4171,19.0,1.0,439.7684253,15.44418083,131.6301192,272.8811811,12.5745701,3011.34283,0.0,5756.109905,5254691.435,QP
4172,20.0,1.0,446.962646,15.48872919,131.6852853,272.9326065,12.6366346,3012.879622,0.0,5756.869049,5231723.73,QP
4173,19.0,1.0,422.6000575,15.32088904,132.3661026,273.6904868,13.23704811,3034.925042,0.0,5768.645649,5076321.847,QP
4174,14.0,1.0,421.3307421,15.67969337,132.2678442,273.5905803,13.13740233,3031.987494,0.0,5767.138255,5128648.835,QP
4175,19.0,1.0,423.9254323,15.99435055,132.0233902,273.3292764,12.90803731,3024.321234,0.0,5763.100831,5286469.559,QP
4176,4.0,6.0,480.1060761,18.07411996,132.9413766,265.7816305,20.93963586,3043.315337,0.0,5705.321712,4223229.509,QP
4177,4.0,6.0,507.1654637,17.88588959,132.9267896,265.7416941,20.95187484,3042.775285,0.0,5704.365971,4866629.212,QP
4178,2.0,4.0,509.4644087,17.81656167,133.014256,265.837979,21.03218096,3045.78014,0.0,5705.572191,4895281.707,QP
4179,3.0,4.0,511.0969157,17.80526264,132.9698013,265.784356,20.99634129,3044.245481,0.0,5704.805276,5032496.362,QP
4180,4.0,6.0,507.0869079,17.84988928,133.0144336,265.8410058,21.02937764,3045.790598,0.0,5705.671809,4799390.395,QP
4181,3.0,4.0,509.1118406,17.87019506,132.9060383,265.715342,20.9365676,3042.056738,0.0,5703.966731,4974577.175,QP
4182,4.0,4.0,508.0674716,17.90137374,132.8505921,265.6536056,20.88636055,3040.150961,0.0,5703.174526,4961098.34,QP
4183,3.0,4.0,506.5141929,17.94318243,132.7693571,265.5643271,20.81144089,3037.361053,0.0,5702.040138,4943847.176,QP
4184,3.0,5.0,507.1316326,17.95876433,132.6940413,265.4778082,20.74606176,3034.768107,0.0,5700.876462,5053035.33,QP
4185,2.0,3.0,507.7232882,17.93577506,132.7554637,265.5460179,20.80197178,3036.878655,0.0,5701.758621,5013634.967,QP
4186,2.0,2.0,505.1168842,17.88262523,132.9950023,265.8212402,21.00982075,3045.125596,0.0,5705.458128,4738845.025,QP
4187,3.0,4.0,502.2955428,17.90957538,133.006114,265.8366993,21.01662403,3045.51236,0.0,5705.720234,4637674.797,QP
4188,2.0,4.0,498.8359382,17.92988094,133.046559,265.8852493,21.04957406,3046.907893,0.0,5706.419957,4536575.503,QP
4189,3.0,6.0,496.837003,17.92825794,133.1200045,265.9695488,21.11351111,3049.435956,0.0,5707.563647,4486040.415,QP
4190,5.0,4.0,497.1142731,17.95355845,133.0216383,265.8587686,21.02564084,3046.053417,0.0,5706.1032,4491829.884,QP
4191,1.0,3.0,492.5462867,17.99451377,132.9961799,265.8338028,20.99894662,3045.183924,0.0,5705.844995,4398912.626,QP
4192,4.0,2.0,488.6733127,18.02114377,133.0058954,265.8476497,21.00454282,3045.522622,0.0,5706.084844,4325727.765,QP
4193,4.0,4.0,497.7555806,17.97230579,132.9225857,265.7472254,20.9370958,3042.647472,0.0,5704.627519,4508517.511,QP
4194,2.0,4.0,493.672583,18.00812888,132.8351438,265.652859,20.85441508,3039.647853,0.0,5703.442586,4460269.613,QP
4195,1.0,4.0,501.0756089,17.99152053,132.705466,265.5016215,20.74410123,3035.180302,0.0,5701.348001,4791502.775,QP
4196,3.0,3.0,502.9988427,17.9980096,132.616931,265.4024981,20.66422759,3032.137346,0.0,5700.035334,4915832.583,QP
4197,4.0,4.0,505.4403694,17.98464655,132.6338279,265.4152746,20.68635541,3032.707037,0.0,5700.1227,5046589.597,QP
4198,4.0,3.0,493.7304791,17.99304901,132.954421,265.786125,20.96228965,3043.747075,0.0,5705.199159,4415302.472,QP
4199,3.0,6.0,486.4260438,18.04108582,132.8995711,265.7304871,20.90657858,3041.871405,0.0,5704.564949,4308210.645,QP
4200,2.0,4.0,480.2834306,18.06909957,132.7949566,265.6198078,20.80502884,3038.287198,0.0,5703.191146,4225880.396,QP
4201,12.0,2.0,1497.098204,15.50391502,85.67570762,197.5464843,-2.579359428,1587.900482,26.39303894,4988.765299,6055451.87,QP
4202,8.0,5.0,1490.699602,15.39606665,85.73936559,197.6134464,-2.516549678,1589.479366,25.89543222,4989.098716,6028717.715,QP
4203,3.0,6.0,1486.999037,15.42630268,85.96991407,197.8439441,-2.288307719,1594.875329,24.49990635,4990.574012,6080596.32,QP
4204,47.0,3.0,1480.955629,15.35107674,86.05561232,197.9322675,-2.203628447,1596.952234,23.89184277,4991.063604,6072764.011,QP
4205,40.0,3.0,1463.74508,15.18932559,86.097005,197.9843138,-2.163100133,1598.215283,23.28529436,4991.094813,6025125.728,QP
4206,40.0,5.0,1471.475188,15.18353841,85.86995736,197.75368,-2.387759401,1592.799577,24.78025657,4989.720974,6006992.53,QP
4207,10.0,3.0,1474.695792,15.08527087,85.62756904,197.5098722,-2.627760596,1587.082217,26.29451607,4988.200475,5937460.921,QP
4208,12.0,5.0,1470.943798,14.94715281,85.40852498,197.2921704,-2.844881372,1581.983453,27.57270745,4986.766779,5884341.993,QP
4209,12.0,7.0,1477.367565,14.98560981,85.38667683,197.2671132,-2.866337629,1581.384775,27.81304947,4986.698046,5901738.816,QP
4210,10.0,4.0,1475.22003,14.83749925,85.18784405,197.0686916,-3.06346162,1576.731611,28.99875419,4985.413109,5901503.643,QP
4211,10.0,6.0,1487.339921,14.86152754,85.03767741,196.9133732,-3.211966705,1573.071718,30.07957063,4984.564779,5951543.102,QP
4212,13.0,3.0,1492.579934,15.03218597,84.6103941,196.4867097,-3.635951176,1563.050982,32.62832353,4981.802699,6028570.861,QP
4213,18.0,4.0,1503.798837,15.18023088,84.60705349,196.4783286,-3.638756601,1562.844193,32.82293229,4981.896745,6038928.137,QP
4214,13.0,5.0,1514.944215,15.25137071,84.70767818,196.5734724,-3.538302687,1565.070699,32.40883776,4982.670651,6019469.993,QP
4215,12.0,6.0,1499.26104,15.08436081,85.10933531,196.979923,-3.14047397,1574.620588,29.82292561,4985.140689,5970189.47,QP
4216,13.0,6.0,1494.66811,15.01454495,85.16326277,197.0357942,-3.087186974,1575.936056,29.43081828,4985.442603,5950307.698,QP
4217,17.0,6.0,1501.140136,15.1964102,85.18476519,197.0545397,-3.065632589,1576.368859,29.39572496,4985.643096,5976711.142,QP
4218,18.0,5.0,1488.928405,15.02894151,85.27980306,197.1548305,-2.971876184,1578.734821,28.64210468,4986.133827,5927691.435,QP
4219,30.0,5.0,1492.441315,15.19451596,85.37606967,197.2496714,-2.876368004,1580.954461,28.10934999,4986.783116,5945707.48,QP
4220,22.0,4.0,1498.812974,15.31068998,85.34508182,197.2157569,-2.906839537,1580.151239,28.39659672,4986.65052,5974792.914,QP
4221,20.0,4.0,1480.544607,15.09724572,85.52247773,197.4016797,-2.731693787,1584.535426,27.03442384,4987.596024,5927821.047,QP
4222,10.0,3.0,1506.058784,15.4503517,85.29412814,197.1614784,-2.957038181,1578.870412,28.81859868,4986.399359,6022538.563,QP
4223,7.0,2.0,1518.080945,15.65920525,85.15371866,197.0155156,-3.095620478,1575.436831,29.85887497,4985.626442,6088775.85,QP
4224,32.0,2.0,1518.279647,15.50827517,85.02490179,196.8875068,-3.223373824,1572.436403,30.60853334,4984.781752,6061123.851,QP
4225,22.0,3.0,1527.360319,15.51994861,84.82329322,196.6831917,-3.422935275,1567.638729,31.91891498,4983.550452,6066278.272,QP
4226,7.0,5.0,1598.628096,18.13976643,82.33337016,194.1575926,-5.895848579,1508.543889,47.96985707,4967.867005,5588408.557,QP
4227,20.0,2.0,1614.356969,17.96789442,82.42310237,194.2502516,-5.805444227,1510.577523,47.38347406,4968.553928,5822072.48,QP
4228,13.0,5.0,1613.848925,17.83888749,82.51583913,194.3453178,-5.713339009,1512.791874,46.7638155,4969.122039,5937519.861,QP
4229,30.0,3.0,1619.931076,17.37063738,82.6214143,194.4540109,-5.607480424,1515.231316,46.05450853,4969.88376,6102611.423,QP
4230,53.0,1.0,1600.955158,15.86209803,83.74017045,195.5686149,-4.491866566,1541.487187,39.57568866,4977.348556,6148193.414,QP
4231,27.0,1.0,1597.42916,15.84430764,83.87471131,195.7038273,-4.358456568,1544.664363,38.74304475,4978.198322,6154849.327,QP
4232,50.0,5.0,1594.519799,15.81300447,83.97726747,195.8051891,-4.256373679,1547.050664,38.17197949,4978.88889,6160338.908,QP
4233,32.0,2.0,1585.982968,15.90430288,84.19700694,196.0269429,-4.038865207,1552.25255,36.77416211,4980.25075,6168672.19,QP
4234,17.0,3.0,1590.468303,15.8761166,84.07093236,195.9028366,-4.164383965,1549.332638,37.45938884,4979.390778,6171093.334,QP
4235,7.0,6.0,1588.158626,15.89428818,84.10352574,195.9386121,-4.132754422,1550.16518,37.14503202,4979.520833,6185173.36,QP
4236,12.0,5.0,1591.937162,15.88541925,83.97596288,195.8109719,-4.259344769,1547.165457,37.91421395,4978.701579,6176375.759,QP
4237,13.0,2.0,1584.213586,15.8779953,84.08902265,195.9292064,-4.148223135,1549.933713,37.04389335,4979.301043,6189145.303,QP
4238,10.0,2.0,1583.718835,15.86820312,83.99608279,195.8388278,-4.241014816,1547.804032,37.50744364,4978.639078,6178507.259,QP
4239,18.0,2.0,1591.894392,15.94771434,83.78508349,195.6246091,-4.449917415,1542.769948,38.89047259,4977.35784,6164581.494,QP
4240,10.0,3.0,1584.689601,15.95725249,83.78203816,195.6267007,-4.454038679,1542.808032,38.71870243,4977.210551,6156575.93,QP
4241,7.0,5.0,1574.053124,15.84371852,83.96263402,195.8116708,-4.275448995,1547.156196,37.477901,4978.269245,6136600.397,QP
4242,7.0,6.0,1574.31767,16.12407052,83.79637547,195.646762,-4.44091483,1543.271491,38.42327907,4977.162599,6136446.948,QP
4243,13.0,5.0,1582.81496,16.54736432,83.50456846,195.352818,-4.730680758,1536.345672,40.24265784,4975.326897,6169726.509,QP
4244,17.0,4.0,1584.959179,16.3055978,83.59561438,195.4415834,-4.639641115,1538.44367,39.78404799,4975.972909,6158075.442,QP
4245,10.0,3.0,1590.391512,16.27110941,83.50466191,195.3480842,-4.729549505,1536.24504,40.42082816,4975.447588,6167146.704,QP
4246,12.0,6.0,1591.758556,16.00952934,83.6228174,195.4642058,-4.611599176,1538.987529,39.79143502,4976.262963,6161839.545,QP
4247,18.0,5.0,1594.997314,17.97937557,82.68816661,194.5212445,-5.543776666,1517.035391,45.62091359,4969.993856,5890436.105,QP
4248,28.0,2.0,1585.479658,17.9140158,82.59831434,194.4287722,-5.633798478,1514.953409,46.22436202,4969.353766,5755596.001,QP
4249,35.0,2.0,1594.867543,18.03542501,82.47336675,194.3009431,-5.757238245,1511.919514,47.04524,4968.669964,5704439.686,QP
4250,7.0,6.0,1587.945838,17.99299662,82.34794844,194.1721186,-5.882212312,1508.962113,47.86935431,4967.863138,5564851.224,QP
4251,32.0,2.0,1473.424839,15.02893338,72.11814662,213.0856757,-45.69753895,1458.076319,142.9534806,5661.587538,5355412.163,TB
4252,2.0,2.0,1476.610047,15.16593827,72.04079967,212.988003,-45.76377008,1456.416145,143.021654,5661.504407,5402177.583,TB
4253,17.0,3.0,1474.380788,15.12832685,72.24322604,213.1999796,-45.57120583,1460.666983,142.6444129,5661.429798,5457274.113,TB
4254,28.0,4.0,1479.317792,15.1368757,72.1948687,213.1368026,-45.61182144,1459.61082,142.6800266,5661.356542,5495627.043,TB
4255,14.0,4.0,1483.546845,15.13811966,72.06014658,212.9883633,-45.73683092,1456.756568,142.8993386,5661.352057,5493320.901,TB
4256,2.0,6.0,1485.485476,15.0427524,72.29341875,213.22541,-45.51196676,1461.616951,142.4359954,5661.205852,5508291.065,TB
4257,32.0,4.0,1480.223974,15.04789102,72.54757272,213.4994748,-45.27353491,1466.985884,141.9956101,5661.17292,5536749.702,TB
4258,4.0,7.0,1479.728469,14.8876888,73.09093621,214.0591895,-44.7528712,1478.344811,140.9467057,5660.894093,5408406.031,TB
4259,14.0,7.0,1476.660216,14.73857838,73.36178575,214.3422705,-44.49498937,1484.030035,140.4397054,5660.789932,5317827.995,TB
4260,51.0,3.0,1473.021395,14.45871898,73.66567259,214.657848,-44.20482321,1490.397741,139.8628643,5660.656008,5240781.305,TB
4261,13.0,2.0,1484.290455,14.06142022,73.65611912,214.61872,-44.20274685,1489.969694,139.7794672,5660.378509,5194349.786,TB
4262,3.0,7.0,1475.910292,13.89455692,73.99856557,214.9820312,-43.87878855,1497.197705,139.1576343,5660.297757,5073911.535,TB
4263,5.0,7.0,1462.051297,14.79786885,73.77962363,214.801522,-44.10613621,1492.943318,139.7422657,5660.829362,5201505.66,TB
4264,2.0,4.0,1467.135342,14.96154887,73.54609865,214.5531765,-44.32683904,1488.008448,140.1644917,5660.878068,5290467.281,TB
4265,12.0,6.0,1469.809593,15.00763595,73.24278028,214.2396312,-44.61717115,1481.648504,140.7482091,5661.017602,5399301.708,TB
4266,4.0,6.0,1472.92535,15.06243168,72.80627973,213.7840759,-45.03316073,1472.477935,141.5701366,5661.184805,5549587.027,TB
4267,18.0,5.0,1463.583233,14.84730299,72.94668296,213.9653837,-44.91437702,1475.532235,141.4585213,5661.379289,5479204.765,TB
4268,42.0,5.0,1457.193918,14.65205964,73.19214289,214.2435647,-44.69016006,1480.735265,141.0968225,5661.431888,5402079.962,TB
4269,2.0,2.0,1468.939343,14.90792865,72.4488625,213.4413425,-45.38700677,1465.045975,142.3788521,5661.530664,5401840.602,TB
4270,20.0,2.0,1492.927488,15.01602869,72.06436131,212.9744303,-45.72518905,1456.761014,142.8164165,5661.204415,5484968.926,TB
4271,15.0,2.0,1496.227162,14.1792897,72.86599683,213.7494493,-44.93855968,1473.027291,141.1108944,5660.253528,5379102.477,TB
4272,5.0,6.0,1493.421711,14.0970983,73.16600821,214.0727974,-44.65674263,1479.393352,140.5847944,5660.228568,5308220.621,TB
4273,11.0,2.0,1495.286329,14.14344183,73.1459718,214.0652521,-44.68066654,1479.10588,140.6634045,5660.38042,5347851.164,TB
4274,22.0,3.0,1492.831329,14.1807113,73.25212777,214.1871117,-44.58370918,1481.425847,140.501355,5660.448273,5344677.761,TB
4275,6.0,4.0,1490.304829,14.35614947,73.16622269,214.1095615,-44.67008307,1479.728893,140.7026303,5660.604943,5394135.267,TB
4276,60.0,1.0,61.48677411,5.004044935,73.52226417,226.2404899,-57.89372812,1735.552091,134.0,6130.941278,4600443.659,BP
4277,60.0,1.0,61.43488926,5.062157179,73.52328379,226.2404334,-57.88972044,1735.53532,134.0,6130.769722,4594477.278,BP
4278,60.0,1.0,61.70088855,5.050895342,73.52345158,226.2412513,-57.88954821,1735.545257,134.0,6130.782051,4603076.105,BP
4279,60.0,1.0,59.64123291,5.139132254,73.52186001,226.2340486,-57.8930855,1735.470591,134.0,6130.771748,4555915.764,BP
4280,60.0,1.0,59.45456557,5.160117411,73.52190845,226.2334479,-57.89145641,1735.45299,134.0,6130.679545,4584824.984,BP
4281,60.0,1.0,60.83353267,5.112537681,73.52336211,226.2387738,-57.88698196,1735.498408,134.0,6130.602053,4569673.75,BP
4282,60.0,1.0,61.93855515,5.095933067,73.52482569,226.2427007,-57.88328857,1735.533736,134.0,6130.53713,4538203.048,BP
4283,60.0,1.0,69.23529791,5.069539951,73.52921209,226.2540225,-57.87678287,1735.666639,134.0,6130.563796,4752218.738,BP
4284,60.0,1.0,67.95756098,5.158181565,73.52839879,226.2507992,-57.87573596,1735.613574,134.0,6130.423583,4538175.843,BP
4285,60.0,1.0,59.76111559,5.179669659,73.52159612,226.2322902,-57.88932876,1735.421396,134.0,6130.540319,4609861.39,BP
4286,60.0,1.0,59.91992126,5.176931348,73.52135631,226.2321621,-57.88766303,1735.405445,134.0,6130.446531,4599747.946,BP
4287,60.0,1.0,60.66470778,5.121770979,73.52340047,226.2385976,-57.88581575,1735.488696,134.0,6130.541073,4555896.277,BP
4288,60.0,1.0,60.22360144,5.191255971,73.5231357,226.2377693,-57.88329859,1735.458622,134.0,6130.390068,4572664.271,BP
4289,60.0,1.0,60.41056845,5.258056381,73.52203988,226.235307,-57.88300331,1735.416044,134.0,6130.293743,4650082.358,BP
4290,60.0,1.0,61.06779381,5.282571185,73.52332507,226.2386657,-57.88012927,1735.448653,134.0,6130.253597,4640226.874,BP
4291,60.0,1.0,66.88045056,5.24827158,73.52849144,226.2502782,-57.87305656,1735.590013,134.0,6130.281374,4466670.862,BP
4292,60.0,1.0,69.50511516,5.264379182,73.53129784,226.2560086,-57.8683119,1735.653986,134.0,6130.239803,4411433.73,BP
4293,60.0,1.0,63.6594661,4.952820709,73.52457839,226.2476405,-57.88887707,1735.625452,134.0,6130.906669,4650078.513,BP
4294,60.0,1.0,65.92566039,4.974663499,73.52725572,226.2525001,-57.88290485,1735.669523,134.0,6130.782419,4710116.387,BP
4295,60.0,1.0,69.92909126,5.154731565,73.52961477,226.253553,-57.8739267,1735.646061,134.0,6130.423235,4561696.82,BP
4296,60.0,1.0,64.68859475,5.327889192,73.52670081,226.2463044,-57.87345242,1735.527161,134.0,6130.169185,4566287.806,BP
4297,60.0,1.0,65.9714452,5.444096011,73.53262644,226.2578546,-57.86109314,1735.639643,134.0,6129.952837,4482111.052,BP
4298,60.0,1.0,61.6941156,5.745864979,73.50919827,226.2196119,-57.88180657,1735.080546,134.0,6129.533724,4564351.169,BP
4299,60.0,1.0,60.64821213,5.53311864,73.50103066,226.2046906,-57.89364694,1734.900239,134.0,6129.589552,4536294.955,BP
4300,60.0,1.0,59.87421832,5.412296776,73.49650031,226.1969292,-57.89931538,1734.799691,134.0,6129.585194,4545702.095,BP
4301,60.0,1.0,118.8700292,5.870516859,70.22473209,224.5467654,-63.36067798,1697.604923,138.8442263,6087.501574,4611983.916,BP
4302,60.0,1.0,118.620863,5.862980858,70.21011473,224.5367088,-63.37421909,1697.441261,138.8842611,6087.491407,4582193.64,BP
4303,60.0,1.0,118.7164179,5.974830476,70.20385292,224.5324633,-63.37808103,1697.391478,138.9029305,6087.40044,4568189.564,BP
4304,60.0,1.0,117.0522675,5.656715225,70.19160315,224.5241184,-63.39482162,1697.212661,138.9324705,6087.633152,4546688.798,BP
4305,60.0,1.0,116.7899376,5.693344031,70.18604674,224.5204099,-63.39935481,1697.162352,138.9482491,6087.601973,4541543.74,BP
4306,60.0,1.0,115.9406534,5.431604789,70.19678981,224.5275085,-63.39116817,1697.264559,138.9435141,6087.895076,4557049.844,BP
4307,60.0,1.0,114.8247311,5.094716735,70.22728648,224.5475021,-63.36093069,1697.601053,138.9340365,6088.401595,4581935.466,BP
4308,60.0,1.0,114.3830291,5.0,70.25484303,224.5654647,-63.33332489,1697.909308,138.9360705,6088.930543,4599503.196,BP
4309,60.0,1.0,113.231305,5.0,70.27524907,224.5759966,-63.31065908,1698.073545,138.9820533,6089.613016,4600225.855,BP
4310,60.0,1.0,113.3584843,5.001097383,70.29686556,224.6040358,-63.29200923,1698.768742,138.900891,6089.665567,4618661.434,BP
4311,60.0,1.0,119.4204333,6.016928721,70.22895479,224.5503543,-63.35340951,1697.72072,138.8357741,6087.355288,4619622.21,BP
4312,60.0,1.0,119.6511235,6.040494758,70.23471456,224.5548105,-63.3463986,1697.828218,138.8216804,6087.285014,4626081.386,BP
4313,60.0,1.0,119.7407631,6.068076877,70.23669642,224.5566399,-63.34236409,1697.896331,138.8183066,6087.188676,4629955.024,BP
4314,60.0,1.0,119.7545298,6.067259163,70.22736427,224.549813,-63.34998087,1697.777166,138.8443028,6087.135694,4623750.315,BP
4315,60.0,1.0,119.6468185,6.063543123,70.20904232,224.536171,-63.36436716,1697.534274,138.8955708,6087.005983,4612525.419,BP
4316,60.0,1.0,120.0894433,6.133468928,70.23762809,224.5580664,-63.33527012,1698.005933,138.8211277,6086.911715,4622251.269,BP
4317,60.0,1.0,120.041834,6.133967744,70.24085368,224.5605126,-63.33291893,1698.049706,138.8120019,6086.942723,4623713.202,BP
4318,60.0,1.0,120.5302093,6.197718638,70.25592725,224.5726904,-63.31614036,1698.347384,138.7743636,6086.829633,4633806.827,BP
4319,60.0,1.0,119.615533,6.055327706,70.24869825,224.5650921,-63.33329421,1698.02436,138.7840495,6087.288856,4643754.249,BP
4320,60.0,1.0,119.9119846,6.184202429,70.26769117,224.5813601,-63.30877668,1698.482023,138.739954,6086.996564,4656472.626,BP
4321,60.0,1.0,119.2332962,6.026190855,70.27843697,224.5889952,-63.30149128,1698.593358,138.7087067,6087.123693,4676604.765,BP
4322,60.0,1.0,119.3175069,6.044205848,70.28430644,224.5942164,-63.29433099,1698.74243,138.6949272,6087.052232,4683085.037,BP
4323,60.0,1.0,119.1226889,5.950613582,70.27247147,224.5832263,-63.3101211,1698.403429,138.7213007,6087.256208,4675768.988,BP
4324,60.0,1.0,118.7556772,5.81517272,70.27193154,224.5815857,-63.31335674,1698.300325,138.7196451,6087.376539,4674368.404,BP
4325,60.0,1.0,118.6268136,5.853741496,70.26039346,224.5720961,-63.32637779,1698.061199,138.7481798,6087.470845,4665960.591,BP
